Neighborhood,ID,Afrikaans,Akan (Twi),Albanian,Amharic,Arabic,Armenian,Assyrian,Azerbaijani,Bamanankan,Belarusan,Bengali,Bikol,Bilen,Bosnian,Bulgarian,Burmese,Cantonese,Catalan,Cebuano,Chaldean Neo-Aramaic,Croatian,Czech,Dakota,Danish,Dene,Dinka,Dutch,Edo,English,Estonian,Ewe,Fijian,Finnish,French,"Fulah (Pular, Pulaar, Fulfulde)",Ga,Ganda,Georgian,German,Greek,Gujarati,Haitian Creole,Hakka,Harari,Hebrew,Hiligaynon,Hindi,Hungarian,Icelandic,Igbo,Ilocano,Italian,Japanese,Kabyle,Kannada,Kashmiri,Khmer (Cambodian),Kinyarwanda (Rwanda),Konkani,Korean,Kurdish,Lao,Latvian,Lingala,Lithuanian,Macedonian,Malagasy,Malay,Malayalam,Maltese,Mandarin,Marathi,Min Dong,Min Nan,Mohawk,Mongolian,Montagnais (Innu),Nepali,Norwegian,Oji-Cree,Ojibway,Oriya (Odia),Oromo,Ottawa (Odawa),"Pampangan (Kapampangan, Pampango)",Pangasinan,Pashto,Persian,Polish,Portuguese,Punjabi,Romanian,Rundi (Kirundi),Russian,Sarsi (Sarcee),Scottish Gaelic,Serbian,Serbo-Croatian,Shona,Sindhi,Sinhala (Sinhalese),Slovak,Slovene (Slovenian),Somali,Spanish,Swahili,Swampy Cree,Swedish,Tagalog,Tamil,Telugu,Thai,Tibetan,Tigrigna,Turkish,Ukrainian,Urdu,Uyghur,Uzbek,Vietnamese,Vlaams (Flemish),Waray-Waray,Welsh,Wolof,Wu (Shanghainese),Yiddish,Yoruba
Maple Leaf,29,0.0,2.631578947368421,6.25,5.555555555555555,0.9852216748768473,0.0,0.5698005698005698,0.0,0.0,0.0,0.2358490566037736,0.0,0.0,0.0,3.8461538461538463,0.0,0.6944444444444444,0.0,7.6923076923076925,0.0,3.4482758620689653,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.246286896033089,0.0,100.0,0.0,0.0,1.948051948051948,0.0,0.0,0.0,0.0,13.333333333333334,4.516129032258064,7.123287671232877,0.0,2.4390243902439024,0.0,2.083333333333333,33.33333333333333,8.411214953271028,6.0,0.0,0.0,28.26086956521739,43.35511982570806,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,33.33333333333333,0.29069767441860467,17.647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.508771929824561,0.0,0.1485884101040119,9.090909090909092,0.0,0.0,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20920502092050208,0.6896551724137931,9.645390070921986,1.6011644832605532,0.0,0.0,0.3250270855904659,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.8403361344537815,5.555555555555555,0.4329004329004329,17.431192660550458,0.0,0.0,0.0,20.422535211267608,1.240694789081886,2.380952380952381,0.0,0.35714285714285715,14.285714285714285,6.382978723404255,2.5,0.8310249307479225,0.0,0.0,5.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brookhaven-Amesbury,30,0.0,18.421052631578945,4.166666666666666,27.77777777777778,3.9408866995073892,0.36363636363636365,0.2849002849002849,0.0,0.0,0.0,4.716981132075472,0.0,0.0,0.0,3.8461538461538463,0.0,2.7199074074074074,0.0,23.076923076923077,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,100.0,0.0,12.5,19.430344049633387,11.11111111111111,100.0,0.0,0.0,6.493506493506493,100.0,0.0,66.66666666666666,1.9230769230769231,0.0,3.225806451612903,3.287671232876712,0.0,0.0,0.0,0.0,0.0,6.5420560747663545,14.000000000000002,0.0,0.0,10.869565217391305,19.389978213507625,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.872093023255814,11.76470588235294,15.384615384615385,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,1.7543859649122806,9.090909090909092,0.7429420505200593,0.0,0.0,15.789473684210526,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,1.0460251046025104,11.03448275862069,23.26241134751773,0.43668122270742354,1.0526315789473684,0.0,0.7583965330444203,0.0,0.0,1.3793103448275863,11.11111111111111,0.0,3.4482758620689653,13.636363636363635,0.8403361344537815,0.0,15.151515151515152,49.54128440366973,17.647058823529413,0.0,0.0,17.6056338028169,2.481389578163772,0.0,25.0,0.0,47.61904761904761,18.085106382978726,0.5,2.3545706371191137,0.0,9.090909090909092,32.27272727272727,0.0,0.0,0.0,50.0,0.0,0.0,9.090909090909092
Yorkdale-Glen Park,31,0.0,1.3157894736842104,14.583333333333334,5.555555555555555,1.9704433497536946,0.7272727272727273,0.0,0.0,0.0,0.0,0.9433962264150944,0.0,0.0,7.6923076923076925,0.0,0.0,3.587962962962963,0.0,30.76923076923077,0.0,3.4482758620689653,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.698439556307578,0.0,0.0,0.0,0.0,7.142857142857142,0.0,0.0,0.0,0.0,6.666666666666667,6.451612903225806,0.684931506849315,0.0,2.4390243902439024,20.0,2.083333333333333,33.33333333333333,4.672897196261682,20.0,0.0,0.0,10.869565217391305,50.76252723311547,5.970149253731343,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,1.308139534883721,11.76470588235294,15.384615384615385,0.0,0.0,0.0,10.344827586206897,0.0,0.0,0.0,0.0,2.526002971768202,0.0,0.0,5.263157894736842,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.6134969325153374,0.5230125523012552,3.4482758620689653,14.468085106382977,1.7467248908296942,8.421052631578947,0.0,1.3001083423618636,0.0,0.0,2.7586206896551726,22.22222222222222,0.0,0.0,0.0,0.0,5.555555555555555,1.7316017316017316,18.11926605504587,0.0,0.0,0.0,16.901408450704224,0.8271298593879239,4.761904761904762,0.0,0.0,23.809523809523807,7.446808510638298,1.0,0.8310249307479225,0.0,0.0,11.818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Englemount-Lawrence,32,0.0,7.894736842105263,22.916666666666664,16.666666666666664,3.4482758620689653,1.4545454545454546,0.2849002849002849,10.0,0.0,0.0,0.7075471698113208,50.0,0.0,0.0,7.6923076923076925,0.0,0.8680555555555556,0.0,46.15384615384615,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,12.5,29.02801278435796,0.0,0.0,0.0,0.0,7.142857142857142,0.0,0.0,0.0,3.8461538461538463,20.0,9.032258064516128,0.273972602739726,0.0,2.4390243902439024,20.0,22.916666666666664,50.0,2.803738317757009,57.99999999999999,0.0,0.0,50.0,8.061002178649238,2.9850746268656714,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,2.0348837209302326,5.88235294117647,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,14.285714285714285,1.7543859649122806,0.0,1.5601783060921248,9.090909090909092,0.0,0.0,0.0,25.0,0.0,2.5316455696202533,0.0,0.0,0.0,0.0,85.71428571428571,0.0,100.0,0.0,3.067484662576687,2.405857740585774,4.137931034482759,4.822695035460993,0.0,11.578947368421053,0.0,8.234019501625136,0.0,0.0,5.517241379310345,22.22222222222222,33.33333333333333,0.0,0.0,0.8403361344537815,0.0,11.688311688311687,14.449541284403669,35.294117647058826,0.0,0.0,59.859154929577464,0.41356492969396197,2.380952380952381,25.0,0.35714285714285715,19.047619047619047,4.25531914893617,1.5,0.2770083102493075,0.0,0.0,2.727272727272727,0.0,25.0,0.0,0.0,4.545454545454546,100.0,0.0
Clanton Park,33,0.0,0.0,4.166666666666666,2.7777777777777777,3.4482758620689653,1.4545454545454546,0.0,20.0,0.0,0.0,0.9433962264150944,50.0,0.0,0.0,19.230769230769234,16.666666666666664,0.9837962962962963,0.0,53.84615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.915585636397818,0.0,0.0,0.0,0.0,10.38961038961039,0.0,0.0,0.0,1.9230769230769231,13.333333333333334,12.903225806451612,0.410958904109589,0.0,0.0,0.0,52.083333333333336,50.0,2.803738317757009,34.0,0.0,0.0,43.47826086956522,10.893246187363834,2.9850746268656714,0.0,0.0,0.0,0.0,0.0,0.0,4.505813953488372,17.647058823529413,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0059435364041605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.882845188284519,3.4482758620689653,1.8439716312056738,0.2911208151382824,6.315789473684211,0.0,11.159263271939327,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.8403361344537815,0.0,0.4329004329004329,8.944954128440367,0.0,0.0,0.0,46.71361502347418,0.3308519437551696,2.380952380952381,0.0,2.142857142857143,4.761904761904762,10.638297872340425,2.0,0.2770083102493075,0.0,0.0,2.727272727272727,0.0,0.0,0.0,0.0,9.090909090909092,4.0,0.0
Bathurst Manor,34,0.0,0.0,6.25,0.0,4.433497536945813,1.4545454545454546,0.0,30.0,0.0,0.0,0.7075471698113208,0.0,0.0,7.6923076923076925,38.46153846153847,0.0,0.6365740740740741,0.0,61.53846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89810114683211,0.0,100.0,0.0,0.0,7.792207792207792,0.0,0.0,0.0,19.230769230769234,6.666666666666667,18.064516129032256,1.5068493150684932,0.0,0.0,0.0,47.91666666666667,33.33333333333333,3.7383177570093453,20.0,0.0,0.0,21.73913043478261,13.725490196078432,1.4925373134328357,0.0,0.0,0.0,0.0,50.0,0.0,5.813953488372093,35.294117647058826,0.0,0.0,0.0,10.0,3.4482758620689653,0.0,0.0,1.7543859649122806,0.0,3.1203566121842496,0.0,0.0,2.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.4518828451882846,2.7586206896551726,2.9787234042553195,0.43668122270742354,10.526315789473683,0.0,25.677139761646806,0.0,0.0,8.96551724137931,11.11111111111111,0.0,0.0,0.0,0.8403361344537815,0.0,0.0,15.137614678899084,0.0,0.0,0.0,29.342723004694836,0.41356492969396197,0.0,0.0,0.35714285714285715,4.761904761904762,40.42553191489361,5.0,0.2770083102493075,0.0,0.0,1.5909090909090908,0.0,0.0,0.0,0.0,4.545454545454546,8.0,0.0
Westminster-Branson,35,0.0,0.0,16.666666666666664,2.7777777777777777,6.896551724137931,6.909090909090909,0.2849002849002849,100.0,0.0,50.0,1.650943396226415,0.0,0.0,7.6923076923076925,53.84615384615385,16.666666666666664,1.8518518518518516,0.0,84.61538461538461,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.417371686407222,0.0,0.0,0.0,0.0,15.584415584415584,0.0,0.0,0.0,100.0,13.333333333333334,2.5806451612903225,1.2328767123287672,0.0,0.0,0.0,100.0,66.66666666666666,6.5420560747663545,44.0,0.0,0.0,100.0,1.5250544662309369,1.4925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,18.313953488372093,17.647058823529413,0.0,16.666666666666664,0.0,20.0,6.896551724137931,0.0,28.57142857142857,1.7543859649122806,0.0,3.789004457652303,0.0,0.0,2.631578947368421,0.0,25.0,0.0,6.329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8404907975460123,11.401673640167365,10.344827586206897,0.9929078014184398,0.1455604075691412,42.10526315789473,0.0,100.0,0.0,0.0,13.10344827586207,0.0,0.0,13.793103448275861,0.0,0.8403361344537815,0.0,0.0,17.201834862385322,0.0,0.0,0.0,100.0,0.5789909015715468,4.761904761904762,25.0,0.0,0.0,14.893617021276595,14.499999999999998,1.2465373961218837,0.0,100.0,1.3636363636363635,0.0,0.0,0.0,0.0,0.0,40.0,9.090909090909092
Newtonbrook West,36,0.0,0.0,8.333333333333332,2.7777777777777777,8.374384236453201,2.5454545454545454,0.0,90.0,0.0,50.0,0.9433962264150944,0.0,25.0,0.0,23.076923076923077,0.0,4.861111111111112,0.0,53.84615384615385,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61252115059222,0.0,0.0,0.0,40.0,6.493506493506493,0.0,0.0,0.0,46.15384615384615,6.666666666666667,6.451612903225806,0.821917808219178,0.0,0.0,0.0,70.83333333333334,66.66666666666666,3.7383177570093453,20.0,0.0,0.0,60.86956521739131,10.239651416122005,10.44776119402985,0.0,0.0,0.0,0.0,0.0,0.0,46.51162790697674,17.647058823529413,0.0,16.666666666666664,0.0,15.0,6.896551724137931,0.0,28.57142857142857,3.508771929824561,0.0,16.12184249628529,0.0,0.0,36.84210526315789,0.0,50.0,0.0,5.063291139240507,0.0,0.0,0.0,33.33333333333333,0.0,0.0,100.0,100.0,0.6134969325153374,30.857740585774057,7.586206896551724,1.5602836879432624,0.2911208151382824,21.052631578947366,0.0,43.98699891657638,100.0,0.0,5.517241379310345,0.0,33.33333333333333,3.4482758620689653,0.0,0.0,11.11111111111111,0.0,10.550458715596331,0.0,0.0,0.0,77.93427230046949,0.5789909015715468,4.761904761904762,0.0,0.35714285714285715,4.761904761904762,12.76595744680851,8.5,1.3850415512465373,0.0,45.45454545454545,3.1818181818181817,0.0,0.0,0.0,0.0,18.181818181818183,4.0,0.0
Willowdale West,37,0.0,1.3157894736842104,2.083333333333333,0.0,8.374384236453201,2.5454545454545454,0.0,20.0,0.0,0.0,1.8867924528301887,0.0,0.0,7.6923076923076925,15.384615384615385,0.0,6.828703703703703,33.33333333333333,0.0,0.0,6.896551724137931,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,16.253055085542396,11.11111111111111,0.0,0.0,20.0,5.844155844155844,0.0,0.0,0.0,11.538461538461538,26.666666666666668,3.225806451612903,0.273972602739726,0.0,7.317073170731707,0.0,14.583333333333334,16.666666666666664,6.5420560747663545,16.0,0.0,0.0,2.1739130434782608,3.9215686274509802,20.8955223880597,0.0,0.0,0.0,0.0,0.0,0.0,37.645348837209305,0.0,0.0,16.666666666666664,0.0,0.0,3.4482758620689653,0.0,42.857142857142854,1.7543859649122806,0.0,21.173848439821693,0.0,0.0,26.31578947368421,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.556485355648537,4.827586206896552,1.4184397163120568,0.2911208151382824,11.578947368421053,0.0,13.001083423618635,0.0,0.0,7.586206896551724,11.11111111111111,0.0,0.0,0.0,0.8403361344537815,5.555555555555555,0.4329004329004329,6.192660550458716,0.0,0.0,0.0,2.8169014084507045,0.0827129859387924,4.761904761904762,25.0,0.0,4.761904761904762,5.319148936170213,2.0,0.6925207756232686,0.0,0.0,0.6818181818181818,0.0,0.0,0.0,0.0,22.727272727272727,0.0,0.0
Lansing-Westgate,38,0.0,0.0,2.083333333333333,0.0,8.866995073891626,1.090909090909091,0.0,10.0,0.0,0.0,1.179245283018868,0.0,0.0,0.0,42.30769230769231,0.0,2.8356481481481484,0.0,23.076923076923077,1.9607843137254901,6.896551724137931,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.313968791126154,0.0,0.0,0.0,20.0,7.792207792207792,0.0,0.0,0.0,7.6923076923076925,26.666666666666668,3.870967741935484,0.0,0.0,4.878048780487805,0.0,14.583333333333334,0.0,8.411214953271028,14.000000000000002,0.0,0.0,8.695652173913043,0.4357298474945534,8.955223880597014,0.0,25.0,0.0,0.0,0.0,0.0,16.569767441860463,0.0,0.0,16.666666666666664,0.0,5.0,6.896551724137931,0.0,14.285714285714285,1.7543859649122806,0.0,8.023774145616642,9.090909090909092,0.0,5.263157894736842,0.0,25.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134969325153374,14.330543933054393,4.137931034482759,2.269503546099291,0.0,14.736842105263156,0.0,10.942578548212351,0.0,0.0,4.827586206896552,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,9.862385321100918,0.0,0.0,50.0,16.431924882629108,0.3308519437551696,7.142857142857142,0.0,0.0,0.0,3.1914893617021276,3.5000000000000004,0.41551246537396125,0.0,9.090909090909092,0.45454545454545453,0.0,25.0,0.0,0.0,9.090909090909092,4.0,0.0
Bedford Park-Nortown,39,0.0,0.0,12.5,0.0,1.9704433497536946,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.215277777777778,0.0,15.384615384615385,0.0,6.896551724137931,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,36.91483361534123,0.0,0.0,0.0,20.0,17.532467532467532,0.0,0.0,0.0,1.9230769230769231,53.333333333333336,9.67741935483871,0.136986301369863,0.0,0.0,0.0,25.0,33.33333333333333,0.9345794392523363,18.0,0.0,0.0,6.521739130434782,3.7037037037037033,4.477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,2.3255813953488373,5.88235294117647,0.0,0.0,0.0,5.0,6.896551724137931,0.0,0.0,0.0,0.0,2.9717682020802374,0.0,0.0,5.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134969325153374,4.707112970711297,3.4482758620689653,0.851063829787234,0.1455604075691412,9.473684210526317,0.0,3.0335861321776814,0.0,0.0,4.827586206896552,0.0,0.0,3.4482758620689653,4.545454545454546,0.0,0.0,0.0,7.568807339449542,0.0,0.0,0.0,21.830985915492956,0.0827129859387924,0.0,0.0,0.0,0.0,6.382978723404255,0.5,0.13850415512465375,0.0,9.090909090909092,0.0,0.0,0.0,100.0,0.0,0.0,52.0,0.0
St.Andrew-Windfields,40,0.0,0.0,12.5,5.555555555555555,7.389162561576355,4.363636363636364,0.0,0.0,0.0,0.0,2.5943396226415096,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,8.159722222222223,33.33333333333333,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,21.34799774393683,22.22222222222222,0.0,0.0,20.0,13.636363636363635,0.0,0.0,0.0,0.0,26.666666666666668,4.516129032258064,0.273972602739726,0.0,0.0,0.0,6.25,33.33333333333333,2.803738317757009,12.0,0.0,0.0,4.3478260869565215,1.3071895424836601,14.925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,13.80813953488372,0.0,0.0,0.0,0.0,0.0,6.896551724137931,0.0,0.0,0.0,0.0,20.72808320950966,0.0,0.0,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.899581589958158,2.7586206896551726,0.851063829787234,0.2911208151382824,30.526315789473685,0.0,3.4669555796316356,0.0,0.0,8.275862068965518,0.0,33.33333333333333,0.0,13.636363636363635,0.0,0.0,0.0,11.926605504587156,0.0,0.0,0.0,3.9906103286384975,0.41356492969396197,7.142857142857142,0.0,0.0,0.0,22.340425531914892,0.0,1.10803324099723,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,13.636363636363635,0.0,0.0
Bridle Path-Sunnybrook-York Mills,41,0.0,0.0,0.0,0.0,1.477832512315271,1.8181818181818181,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.488425925925926,0.0,0.0,0.0,3.4482758620689653,10.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,13.761985335589397,11.11111111111111,0.0,0.0,0.0,15.584415584415584,0.0,0.0,0.0,0.0,26.666666666666668,2.5806451612903225,0.273972602739726,0.0,0.0,0.0,4.166666666666666,0.0,0.9345794392523363,2.0,0.0,0.0,0.0,0.0,2.9850746268656714,0.0,0.0,0.0,0.0,0.0,0.0,2.616279069767442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.869242199108469,0.0,0.0,7.894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.497907949790795,0.0,0.851063829787234,0.1455604075691412,1.0526315789473684,0.0,1.7334777898158178,0.0,0.0,4.137931034482759,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,2.522935779816514,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0
Banbury-Don Mills,42,50.0,0.0,27.083333333333332,13.88888888888889,18.7192118226601,6.909090909090909,0.0,0.0,0.0,0.0,2.5943396226415096,0.0,0.0,0.0,50.0,0.0,9.085648148148149,0.0,7.6923076923076925,0.0,6.896551724137931,20.0,0.0,0.0,0.0,0.0,0.0,0.0,35.05358150028201,66.66666666666666,0.0,0.0,20.0,25.97402597402597,100.0,0.0,0.0,0.0,40.0,16.129032258064516,3.5616438356164384,0.0,2.4390243902439024,20.0,6.25,16.666666666666664,13.084112149532709,30.0,0.0,0.0,2.1739130434782608,0.8714596949891068,16.417910447761194,0.0,0.0,0.0,0.0,0.0,33.33333333333333,8.13953488372093,17.647058823529413,0.0,50.0,0.0,0.0,31.03448275862069,0.0,0.0,1.7543859649122806,0.0,20.28231797919762,18.181818181818183,0.0,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92468619246862,9.655172413793103,1.276595744680851,0.2911208151382824,53.68421052631579,50.0,4.225352112676056,0.0,0.0,34.48275862068966,44.44444444444444,0.0,37.93103448275862,0.0,3.361344537815126,0.0,0.0,10.321100917431194,0.0,0.0,0.0,13.615023474178404,1.1579818031430935,11.904761904761903,25.0,0.0,0.0,19.148936170212767,2.5,3.6011080332409975,16.666666666666664,0.0,0.6818181818181818,0.0,0.0,0.0,0.0,13.636363636363635,0.0,0.0
Victoria Village,43,0.0,0.0,14.583333333333334,27.77777777777778,59.60591133004927,8.727272727272728,0.0,10.0,0.0,0.0,6.132075471698113,0.0,0.0,0.0,57.692307692307686,0.0,2.1412037037037037,0.0,7.6923076923076925,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.279939838315475,22.22222222222222,0.0,0.0,0.0,25.324675324675322,0.0,0.0,0.0,0.0,20.0,48.38709677419355,5.7534246575342465,0.0,2.4390243902439024,0.0,0.0,33.33333333333333,14.953271028037381,10.0,0.0,0.0,2.1739130434782608,3.0501089324618738,7.462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,1.88953488372093,47.05882352941176,0.0,33.33333333333333,0.0,0.0,48.275862068965516,0.0,14.285714285714285,5.263157894736842,0.0,3.1203566121842496,0.0,0.0,5.263157894736842,0.0,0.0,0.0,2.5316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.4539877300613497,7.217573221757322,2.0689655172413794,0.425531914893617,0.727802037845706,9.473684210526317,100.0,1.5167930660888407,0.0,0.0,6.896551724137931,11.11111111111111,66.66666666666666,100.0,18.181818181818183,0.0,5.555555555555555,0.8658008658008658,10.77981651376147,11.76470588235294,0.0,0.0,17.6056338028169,3.6393713813068653,16.666666666666664,0.0,1.0714285714285714,9.523809523809524,18.085106382978726,0.0,6.9252077562326875,0.0,0.0,1.1363636363636365,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0
Flemingdon Park,44,0.0,1.3157894736842104,10.416666666666668,50.0,31.527093596059114,2.181818181818182,0.0,10.0,0.0,0.0,19.57547169811321,0.0,0.0,23.076923076923077,42.30769230769231,0.0,3.587962962962963,0.0,23.076923076923077,0.0,3.4482758620689653,50.0,100.0,0.0,0.0,0.0,14.285714285714285,0.0,16.807670614777216,11.11111111111111,0.0,0.0,0.0,19.480519480519483,100.0,0.0,0.0,0.0,13.333333333333334,48.38709677419355,21.36986301369863,0.0,0.0,40.0,0.0,50.0,48.598130841121495,20.0,0.0,11.11111111111111,17.391304347826086,0.4357298474945534,10.44776119402985,0.0,75.0,0.0,0.0,50.0,0.0,4.796511627906977,11.76470588235294,0.0,33.33333333333333,50.0,0.0,20.689655172413794,0.0,42.857142857142854,5.263157894736842,0.0,5.423476968796434,9.090909090909092,0.0,2.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,28.57142857142857,0.0,0.0,0.0,39.87730061349693,20.920502092050206,2.0689655172413794,0.425531914893617,1.455604075691412,17.894736842105264,0.0,4.008667388949079,0.0,0.0,8.275862068965518,11.11111111111111,66.66666666666666,86.20689655172413,31.818181818181817,100.0,0.0,6.493506493506493,11.238532110091743,17.647058823529413,0.0,0.0,33.098591549295776,9.594706368899917,23.809523809523807,25.0,0.35714285714285715,76.19047619047619,35.1063829787234,1.5,28.116343490304708,83.33333333333334,36.36363636363637,1.8181818181818181,0.0,0.0,0.0,0.0,13.636363636363635,0.0,0.0
Parkwoods-Donalda,45,0.0,2.631578947368421,18.75,11.11111111111111,67.48768472906403,33.81818181818182,0.2849002849002849,0.0,0.0,0.0,13.443396226415095,0.0,0.0,7.6923076923076925,73.07692307692307,0.0,5.787037037037037,0.0,15.384615384615385,0.0,10.344827586206897,40.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,41.78416995675879,22.22222222222222,0.0,0.0,100.0,39.61038961038961,0.0,0.0,33.33333333333333,3.8461538461538463,20.0,30.967741935483872,2.054794520547945,33.33333333333333,2.4390243902439024,60.0,0.0,33.33333333333333,10.2803738317757,56.00000000000001,0.0,0.0,10.869565217391305,2.6143790849673203,14.925373134328357,0.0,0.0,0.0,0.0,0.0,33.33333333333333,9.593023255813954,82.35294117647058,0.0,50.0,0.0,10.0,24.137931034482758,0.0,57.14285714285714,8.771929824561402,9.090909090909092,13.298662704309065,0.0,0.0,7.894736842105263,0.0,25.0,0.0,2.5316455696202533,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.6809815950920246,17.364016736401673,17.24137931034483,1.702127659574468,0.8733624454148471,100.0,100.0,5.092091007583965,0.0,0.0,17.24137931034483,22.22222222222222,33.33333333333333,6.896551724137931,40.909090909090914,3.361344537815126,0.0,2.1645021645021645,30.504587155963304,17.647058823529413,0.0,0.0,28.169014084507044,3.225806451612903,14.285714285714285,25.0,0.35714285714285715,28.57142857142857,24.46808510638298,0.5,10.38781163434903,16.666666666666664,0.0,2.5,0.0,0.0,0.0,0.0,4.545454545454546,0.0,9.090909090909092
Pleasant View,46,0.0,0.0,4.166666666666666,0.0,21.182266009852217,18.181818181818183,0.2849002849002849,0.0,0.0,0.0,1.179245283018868,0.0,0.0,0.0,7.6923076923076925,16.666666666666664,11.11111111111111,0.0,7.6923076923076925,1.9607843137254901,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.414175596916714,0.0,0.0,0.0,0.0,8.441558441558442,0.0,0.0,0.0,3.8461538461538463,6.666666666666667,53.5483870967742,1.643835616438356,0.0,7.317073170731707,0.0,0.0,50.0,5.607476635514018,16.0,0.0,0.0,2.1739130434782608,14.596949891067537,5.970149253731343,0.0,0.0,0.0,0.0,0.0,66.66666666666666,3.9244186046511627,0.0,0.0,0.0,0.0,0.0,55.172413793103445,0.0,14.285714285714285,5.263157894736842,9.090909090909092,42.27340267459138,9.090909090909092,0.0,21.052631578947366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134969325153374,5.648535564853557,2.7586206896551726,1.9858156028368796,0.8733624454148471,20.0,0.0,2.275189599133261,0.0,0.0,5.517241379310345,22.22222222222222,0.0,3.4482758620689653,13.636363636363635,0.0,16.666666666666664,0.4329004329004329,4.3577981651376145,0.0,0.0,0.0,7.511737089201878,1.7369727047146404,2.380952380952381,0.0,0.0,0.0,4.25531914893617,0.5,2.21606648199446,0.0,0.0,1.1363636363636365,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0
